vessel	year	ID	dateCollect	species	fishTotalLength_mm	fishWetWeight_g	species_names
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.065	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.069	5/31/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.085	6/3/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.094	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.099	6/4/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.117	6/6/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.125	6/7/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.166	7/16/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.174	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.181	7/17/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.215	7/25/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.324	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.324	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.324	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.324	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.324	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.325	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.325	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.325	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.325	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.325	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.325	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.328	10/23/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.051	5/28/2013	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
28	2012	28.2012.341	#N/A	741	NA	NA	Yellow_Perch
4	2013	04.2013.226	7/27/2012	741	NA	NA	Yellow_Perch
4	2013	04.2013.226	7/27/2012	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.185	7/24/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	NA	NA	Yellow_Perch
4	2010	04.2010.020	4/22/2010	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.319	9/30/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
28	2013	28.2013.150	7/11/2013	741	NA	NA	Yellow_Perch
